Date,KO,PEP
2015-09-23,38.7599983215332,92.4000015258789
2015-09-24,39.150001525878906,92.47000122070312
2015-09-25,39.619998931884766,93.47000122070312
2015-09-28,39.529998779296875,92.47000122070312
2015-09-29,39.65999984741211,93.04000091552734
2015-09-30,40.119998931884766,94.3000030517578
2015-10-01,39.79999923706055,93.8499984741211
2015-10-02,40.38999938964844,94.16000366210938
2015-10-05,41.0099983215332,95.80999755859376
2015-10-06,40.959999084472656,97.06999969482422
2015-10-07,41.52000045776367,98.5199966430664
2015-10-08,41.97999954223633,98.97000122070312
2015-10-09,42.02000045776367,99.47000122070312
2015-10-12,42.0,99.13999938964844
2015-10-13,41.650001525878906,97.91999816894533
2015-10-14,41.68000030517578,97.48999786376952
2015-10-15,41.91999816894531,98.27999877929688
2015-10-16,42.02000045776367,99.6999969482422
2015-10-19,41.9900016784668,100.18000030517578
2015-10-20,42.290000915527344,100.2699966430664
2015-10-21,42.189998626708984,100.25
2015-10-22,43.2400016784668,103.08000183105467
2015-10-23,42.790000915527344,102.43000030517578
2015-10-26,42.59000015258789,102.54000091552734
2015-10-27,42.61000061035156,102.94000244140624
2015-10-28,42.72999954223633,102.73999786376952
2015-10-29,42.790000915527344,102.8000030517578
2015-10-30,42.349998474121094,102.19000244140624
2015-11-02,42.2400016784668,101.4000015258789
2015-11-03,42.15999984741211,100.91999816894533
2015-11-04,41.970001220703125,100.62000274658205
2015-11-05,42.33000183105469,100.61000061035156
2015-11-06,41.959999084472656,99.72000122070312
2015-11-09,41.540000915527344,98.87999725341795
2015-11-10,41.77000045776367,98.83000183105467
2015-11-11,42.040000915527344,99.43000030517578
2015-11-12,41.58000183105469,98.37000274658205
2015-11-13,41.380001068115234,98.04000091552734
2015-11-16,41.959999084472656,99.55999755859376
2015-11-17,41.66999816894531,98.83000183105467
2015-11-18,42.279998779296875,100.2699966430664
2015-11-19,43.11000061035156,100.93000030517578
2015-11-20,42.43000030517578,100.0999984741211
2015-11-23,42.959999084472656,100.8499984741211
2015-11-24,43.36000061035156,100.62999725341795
2015-11-25,43.36000061035156,100.5
2015-11-27,43.150001525878906,100.73999786376952
2015-11-30,42.619998931884766,100.16000366210938
2015-12-01,42.88999938964844,101.05999755859376
2015-12-02,42.77000045776367,99.4800033569336
2015-12-03,42.459999084472656,99.08999633789062
2015-12-04,43.290000915527344,101.05999755859376
2015-12-07,43.20000076293945,100.66999816894533
2015-12-08,43.0099983215332,100.16999816894533
2015-12-09,42.65999984741211,99.12999725341795
2015-12-10,42.7599983215332,98.9000015258789
2015-12-11,42.27000045776367,97.77999877929688
2015-12-14,42.45000076293945,97.9499969482422
2015-12-15,43.06999969482422,99.38999938964844
2015-12-16,43.84000015258789,101.08000183105467
2015-12-17,43.4900016784668,100.1999969482422
2015-12-18,42.5,97.9000015258789
2015-12-21,42.779998779296875,98.62000274658205
2015-12-22,43.290000915527344,99.8000030517578
2015-12-23,43.66999816894531,100.63999938964844
2015-12-24,43.540000915527344,100.54000091552734
2015-12-28,43.4900016784668,100.68000030517578
2015-12-29,43.709999084472656,101.4499969482422
2015-12-30,43.56999969482422,101.1500015258789
2015-12-31,42.959999084472656,99.91999816894533
2016-01-04,42.400001525878906,98.7699966430664
2016-01-05,42.54999923706055,99.4499969482422
2016-01-06,42.31999969482422,99.4800033569336
2016-01-07,41.619998931884766,97.56999969482422
2016-01-08,41.5099983215332,97.20999908447266
2016-01-11,41.58000183105469,97.44000244140624
2016-01-12,42.119998931884766,97.62000274658205
2016-01-13,41.849998474121094,96.5
2016-01-14,41.880001068115234,95.80999755859376
2016-01-15,41.5,93.93000030517578
2016-01-19,41.91999816894531,95.7699966430664
2016-01-20,41.380001068115234,93.7699966430664
2016-01-21,41.38999938964844,94.47000122070312
2016-01-22,42.060001373291016,95.8499984741211
2016-01-25,42.15999984741211,95.94000244140624
2016-01-26,42.08000183105469,96.31999969482422
2016-01-27,42.09000015258789,95.94000244140624
2016-01-28,42.56999969482422,97.4499969482422
2016-01-29,42.91999816894531,99.3000030517578
2016-02-01,43.0,99.02999877929688
2016-02-02,42.439998626708984,98.20999908447266
2016-02-03,42.720001220703125,98.72000122070312
2016-02-04,42.529998779296875,97.38999938964844
2016-02-05,42.439998626708984,97.31999969482422
2016-02-08,42.650001525878906,97.5199966430664
2016-02-09,43.29999923706055,98.27999877929688
2016-02-10,42.54999923706055,97.62000274658205
2016-02-11,42.40999984741211,96.9000015258789
2016-02-12,43.11000061035156,98.48999786376952
2016-02-16,43.36000061035156,98.5999984741211
2016-02-17,43.4900016784668,99.5500030517578
2016-02-18,43.61000061035156,99.62000274658205
2016-02-19,43.77000045776367,99.58000183105467
2016-02-22,43.939998626708984,99.87000274658205
2016-02-23,43.689998626708984,99.54000091552734
2016-02-24,43.90999984741211,99.68000030517578
2016-02-25,44.15999984741211,100.66999816894533
2016-02-26,43.13999938964844,98.36000061035156
2016-02-29,43.130001068115234,97.81999969482422
2016-03-01,43.689998626708984,99.08999633789062
2016-03-02,43.77000045776367,98.33000183105467
2016-03-03,43.959999084472656,99.16000366210938
2016-03-04,44.11000061035156,100.0
2016-03-07,44.0099983215332,99.25
2016-03-08,44.31999969482422,99.73999786376952
2016-03-09,44.810001373291016,100.1999969482422
2016-03-10,45.22999954223633,100.77999877929688
2016-03-11,45.20000076293945,101.30999755859376
2016-03-14,45.290000915527344,100.6500015258789
2016-03-15,45.2400016784668,101.1500015258789
2016-03-16,45.04999923706055,100.83000183105467
2016-03-17,45.77000045776367,101.87000274658205
2016-03-18,45.599998474121094,101.29000091552734
2016-03-21,45.66999816894531,101.54000091552734
2016-03-22,45.5,100.7699966430664
2016-03-23,45.459999084472656,100.80999755859376
2016-03-24,45.58000183105469,100.68000030517578
2016-03-28,45.79999923706055,100.9800033569336
2016-03-29,46.47999954223633,101.37000274658205
2016-03-30,46.58000183105469,102.69000244140624
2016-03-31,46.38999938964844,102.4800033569336
2016-04-01,46.83000183105469,103.77999877929688
2016-04-04,46.88999938964844,103.81999969482422
2016-04-05,46.529998779296875,103.0999984741211
2016-04-06,46.709999084472656,103.91999816894533
2016-04-07,46.36000061035156,103.5999984741211
2016-04-08,46.869998931884766,105.08000183105467
2016-04-11,46.439998626708984,104.3000030517578
2016-04-12,46.650001525878906,104.91000366210938
2016-04-13,46.040000915527344,104.12000274658205
2016-04-14,45.83000183105469,103.16000366210938
2016-04-15,46.099998474121094,103.7699966430664
2016-04-18,46.220001220703125,103.72000122070312
2016-04-19,46.599998474121094,104.31999969482422
2016-04-20,44.369998931884766,102.44000244140624
2016-04-21,43.65999984741211,100.98999786376952
2016-04-22,44.540000915527344,101.9800033569336
2016-04-25,44.709999084472656,102.8000030517578
2016-04-26,44.529998779296875,102.5999984741211
2016-04-27,44.68000030517578,102.62999725341795
2016-04-28,44.630001068115234,102.97000122070312
2016-04-29,44.79999923706055,102.95999908447266
2016-05-02,44.97999954223633,103.43000030517578
2016-05-03,44.84000015258789,103.55999755859376
2016-05-04,44.97999954223633,104.0199966430664
2016-05-05,45.060001373291016,104.20999908447266
2016-05-06,45.31999969482422,104.95999908447266
2016-05-09,45.2400016784668,105.27999877929688
2016-05-10,45.75,106.56999969482422
2016-05-11,45.459999084472656,105.72000122070312
2016-05-12,45.83000183105469,106.0999984741211
2016-05-13,45.349998474121094,104.18000030517578
2016-05-16,45.619998931884766,104.12999725341795
2016-05-17,44.75,102.37000274658205
2016-05-18,44.47999954223633,100.91000366210938
2016-05-19,44.31999969482422,101.33000183105467
2016-05-20,43.95000076293945,100.0999984741211
2016-05-23,43.970001220703125,100.41999816894533
2016-05-24,44.369998931884766,101.08999633789062
2016-05-25,44.380001068115234,101.08999633789062
2016-05-26,44.689998626708984,101.9000015258789
2016-05-27,44.779998779296875,101.95999908447266
2016-05-31,44.599998474121094,101.16999816894533
2016-06-01,44.70000076293945,101.56999969482422
2016-06-02,44.720001220703125,102.0
2016-06-03,45.040000915527344,102.52999877929688
2016-06-06,45.369998931884766,102.6999969482422
2016-06-07,45.31999969482422,102.48999786376952
2016-06-08,45.54999923706055,103.18000030517578
2016-06-09,45.7599983215332,103.66000366210938
2016-06-10,45.9900016784668,103.30999755859376
2016-06-13,45.119998931884766,103.05999755859376
2016-06-14,45.040000915527344,103.2300033569336
2016-06-15,45.0099983215332,102.86000061035156
2016-06-16,45.310001373291016,103.8499984741211
2016-06-17,44.790000915527344,103.41000366210938
2016-06-20,44.97999954223633,103.37000274658205
2016-06-21,45.130001068115234,104.08000183105467
2016-06-22,44.86000061035156,103.73999786376952
2016-06-23,45.08000183105469,104.44000244140624
2016-06-24,43.93000030517578,101.9800033569336
2016-06-27,43.779998779296875,102.12999725341795
2016-06-28,44.18000030517578,102.13999938964844
2016-06-29,44.439998626708984,103.12000274658205
2016-06-30,45.33000183105469,105.94000244140624
2016-07-01,45.119998931884766,105.62999725341795
2016-07-05,45.43000030517578,106.41999816894533
2016-07-06,45.27000045776367,105.91999816894533
2016-07-07,45.09000015258789,107.48999786376952
2016-07-08,45.380001068115234,108.2699966430664
2016-07-11,45.56999969482422,108.91000366210938
2016-07-12,45.58000183105469,108.79000091552734
2016-07-13,45.7400016784668,109.91000366210938
2016-07-14,45.689998626708984,109.95999908447266
2016-07-15,45.630001068115234,109.66000366210938
2016-07-18,45.630001068115234,109.20999908447266
2016-07-19,45.630001068115234,109.52999877929688
2016-07-20,45.5099983215332,108.91999816894533
2016-07-21,45.45000076293945,108.58000183105467
2016-07-22,45.83000183105469,109.19000244140624
2016-07-25,45.56999969482422,109.0199966430664
2016-07-26,44.880001068115234,108.1999969482422
2016-07-27,43.400001525878906,107.4800033569336
2016-07-28,43.650001525878906,108.12999725341795
2016-07-29,43.630001068115234,108.91999816894533
2016-08-01,43.45000076293945,108.93000030517578
2016-08-02,43.529998779296875,108.72000122070312
2016-08-03,43.63999938964844,108.04000091552734
2016-08-04,43.5099983215332,108.41999816894533
2016-08-05,43.47999954223633,108.66000366210938
2016-08-08,43.439998626708984,108.13999938964844
2016-08-09,43.470001220703125,108.27999877929688
2016-08-10,43.61000061035156,108.81999969482422
2016-08-11,43.75,108.4800033569336
2016-08-12,44.029998779296875,108.58999633789062
2016-08-15,44.2400016784668,108.72000122070312
2016-08-16,43.83000183105469,108.0
2016-08-17,44.060001373291016,108.47000122070312
2016-08-18,44.099998474121094,108.27999877929688
2016-08-19,43.91999816894531,108.16999816894533
2016-08-22,43.7400016784668,107.95999908447266
2016-08-23,43.849998474121094,107.87999725341795
2016-08-24,43.849998474121094,108.11000061035156
2016-08-25,43.66999816894531,107.87999725341795
2016-08-26,43.31999969482422,107.4499969482422
2016-08-29,43.540000915527344,107.98999786376952
2016-08-30,43.2400016784668,107.20999908447266
2016-08-31,43.43000030517578,106.75
2016-09-01,43.349998474121094,107.29000091552734
2016-09-02,43.65999984741211,107.87000274658205
2016-09-06,43.790000915527344,107.91999816894533
2016-09-07,43.63999938964844,107.20999908447266
2016-09-08,43.630001068115234,106.87999725341795
2016-09-09,42.27000045776367,104.0500030517578
2016-09-12,43.189998626708984,106.0199966430664
2016-09-13,42.279998779296875,104.58999633789062
2016-09-14,42.11000061035156,105.0500030517578
2016-09-15,42.36000061035156,105.4800033569336
2016-09-16,42.13999938964844,105.27999877929688
2016-09-19,42.099998474121094,105.66999816894533
2016-09-20,42.34000015258789,106.3000030517578
2016-09-21,42.529998779296875,107.12999725341795
2016-09-22,42.959999084472656,107.81999969482422
2016-09-23,42.7400016784668,107.33999633789062
2016-09-26,42.04999923706055,107.02999877929688
2016-09-27,42.59000015258789,107.48999786376952
2016-09-28,42.150001525878906,107.37999725341795
2016-09-29,42.029998779296875,107.76000213623048
2016-09-30,42.31999969482422,108.7699966430664
2016-10-03,42.029998779296875,108.25
2016-10-04,41.84000015258789,107.0999984741211
2016-10-05,41.810001373291016,106.01000213623048
2016-10-06,41.709999084472656,106.4000015258789
2016-10-07,41.72999954223633,105.98999786376952
2016-10-10,41.72999954223633,106.22000122070312
2016-10-11,41.540000915527344,105.56999969482422
2016-10-12,41.779998779296875,106.08000183105467
2016-10-13,41.7599983215332,105.91999816894533
2016-10-14,41.66999816894531,106.83000183105467
2016-10-17,41.599998474121094,106.8499984741211
2016-10-18,41.970001220703125,106.9499969482422
2016-10-19,42.04999923706055,106.26000213623048
2016-10-20,41.93000030517578,105.87000274658205
2016-10-21,42.130001068115234,105.62000274658205
2016-10-24,42.560001373291016,107.30999755859376
2016-10-25,42.540000915527344,107.2300033569336
2016-10-26,42.439998626708984,107.06999969482422
2016-10-27,42.119998931884766,106.62999725341795
2016-10-28,42.22999954223633,107.06999969482422
2016-10-31,42.400001525878906,107.1999969482422
2016-11-01,42.119998931884766,106.70999908447266
2016-11-02,42.04999923706055,106.70999908447266
2016-11-03,42.029998779296875,106.62999725341795
2016-11-04,41.689998626708984,105.80999755859376
2016-11-07,42.459999084472656,106.95999908447266
2016-11-08,42.880001068115234,108.72000122070312
2016-11-09,42.27000045776367,107.25
2016-11-10,40.939998626708984,103.25
2016-11-11,41.029998779296875,103.19000244140624
2016-11-14,41.16999816894531,101.38999938964844
2016-11-15,41.439998626708984,101.8499984741211
2016-11-16,41.2599983215332,101.70999908447266
2016-11-17,41.119998931884766,101.62000274658205
2016-11-18,40.90999984741211,101.30999755859376
2016-11-21,41.36000061035156,102.26000213623048
2016-11-22,41.369998931884766,102.88999938964844
2016-11-23,41.119998931884766,101.52999877929688
2016-11-25,41.529998779296875,102.16999816894533
2016-11-28,41.75,102.79000091552734
2016-11-29,41.150001525878906,102.54000091552734
2016-11-30,40.349998474121094,100.0999984741211
2016-12-01,40.16999816894531,99.02999877929688
2016-12-02,40.36000061035156,100.5999984741211
2016-12-05,40.619998931884766,100.70999908447266
2016-12-06,40.56999969482422,101.5500030517578
2016-12-07,41.290000915527344,102.80999755859376
2016-12-08,40.97999954223633,102.1500015258789
2016-12-09,42.0,103.56999969482422
2016-12-12,41.900001525878906,104.72000122070312
2016-12-13,41.7599983215332,105.62999725341795
2016-12-14,41.209999084472656,104.47000122070312
2016-12-15,41.54999923706055,105.3000030517578
2016-12-16,41.7400016784668,105.87000274658205
2016-12-19,41.66999816894531,105.41000366210938
2016-12-20,41.65999984741211,104.9000015258789
2016-12-21,41.56999969482422,104.6999969482422
2016-12-22,41.54999923706055,105.3499984741211
2016-12-23,41.599998474121094,105.08999633789062
2016-12-27,41.61000061035156,105.12999725341795
2016-12-28,41.38999938964844,104.62000274658205
2016-12-29,41.599998474121094,104.98999786376952
2016-12-30,41.459999084472656,104.62999725341795
2017-01-03,41.79999923706055,104.6500015258789
2017-01-04,41.650001525878906,104.8499984741211
2017-01-05,41.75,104.70999908447266
2017-01-06,41.7400016784668,104.55999755859376
2017-01-09,41.31999969482422,103.45999908447266
2017-01-10,41.040000915527344,101.97000122070312
2017-01-11,41.04999923706055,101.80999755859376
2017-01-12,40.95000076293945,101.83999633789062
2017-01-13,40.880001068115234,101.5500030517578
2017-01-17,41.220001220703125,102.19000244140624
2017-01-18,41.290000915527344,102.73999786376952
2017-01-19,41.13999938964844,102.36000061035156
2017-01-20,41.31999969482422,103.23999786376952
2017-01-23,41.43000030517578,104.01000213623048
2017-01-24,41.900001525878906,104.70999908447266
2017-01-25,42.119998931884766,104.61000061035156
2017-01-26,41.810001373291016,104.13999938964844
2017-01-27,41.45000076293945,103.4800033569336
2017-01-30,41.380001068115234,103.69000244140624
2017-01-31,41.56999969482422,103.77999877929688
2017-02-01,41.2599983215332,103.01000213623048
2017-02-02,41.400001525878906,104.02999877929688
2017-02-03,41.540000915527344,105.11000061035156
2017-02-06,41.560001373291016,104.56999969482422
2017-02-07,41.900001525878906,105.61000061035156
2017-02-08,42.02000045776367,105.69000244140624
2017-02-09,41.25,105.97000122070312
2017-02-10,40.58000183105469,106.0999984741211
2017-02-13,40.619998931884766,106.5199966430664
2017-02-14,40.529998779296875,106.91999816894533
2017-02-15,40.439998626708984,106.7300033569336
2017-02-16,41.20000076293945,108.12000274658205
2017-02-17,41.22999954223633,108.1500015258789
2017-02-21,41.459999084472656,109.36000061035156
2017-02-22,41.599998474121094,109.41000366210938
2017-02-23,41.65999984741211,109.54000091552734
2017-02-24,41.779998779296875,109.83000183105467
2017-02-27,41.66999816894531,109.2699966430664
2017-02-28,41.959999084472656,110.37999725341795
2017-03-01,42.15999984741211,109.7300033569336
2017-03-02,42.470001220703125,110.11000061035156
2017-03-03,42.47999954223633,110.55999755859376
2017-03-06,42.18000030517578,109.62999725341795
2017-03-07,41.9900016784668,109.31999969482422
2017-03-08,41.9900016784668,109.3000030517578
2017-03-09,42.029998779296875,109.0199966430664
2017-03-10,42.290000915527344,109.58999633789062
2017-03-13,42.029998779296875,109.41000366210938
2017-03-14,41.970001220703125,109.33999633789062
2017-03-15,42.119998931884766,111.11000061035156
2017-03-16,42.25,111.13999938964844
2017-03-17,42.029998779296875,111.38999938964844
2017-03-20,42.18000030517578,111.1500015258789
2017-03-21,42.5,111.7699966430664
2017-03-22,42.380001068115234,112.0199966430664
2017-03-23,42.16999816894531,111.77999877929688
2017-03-24,42.119998931884766,112.12000274658205
2017-03-27,42.31999969482422,111.83000183105467
2017-03-28,42.43000030517578,112.4499969482422
2017-03-29,42.41999816894531,112.43000030517578
2017-03-30,42.599998474121094,112.18000030517578
2017-03-31,42.439998626708984,111.86000061035156
2017-04-03,42.40999984741211,111.86000061035156
2017-04-04,42.68000030517578,112.08000183105467
2017-04-05,42.56999969482422,111.94000244140624
2017-04-06,42.66999816894531,111.58000183105467
2017-04-07,42.61000061035156,111.61000061035156
2017-04-10,42.689998626708984,112.0199966430664
2017-04-11,42.65999984741211,111.7300033569336
2017-04-12,42.939998626708984,113.61000061035156
2017-04-13,42.790000915527344,112.68000030517578
2017-04-17,43.06999969482422,113.31999969482422
2017-04-18,43.47999954223633,114.27999877929688
2017-04-19,43.22999954223633,113.62000274658205
2017-04-20,43.09000015258789,113.58999633789062
2017-04-21,43.06999969482422,113.43000030517578
2017-04-24,43.279998779296875,114.31999969482422
2017-04-25,43.11000061035156,114.16000366210938
2017-04-26,43.2400016784668,113.33000183105467
2017-04-27,43.0099983215332,112.63999938964844
2017-04-28,43.150001525878906,113.27999877929688
2017-05-01,43.220001220703125,112.27999877929688
2017-05-02,43.38999938964844,112.29000091552734
2017-05-03,43.31999969482422,111.79000091552734
2017-05-04,43.65999984741211,112.95999908447266
2017-05-05,43.689998626708984,113.22000122070312
2017-05-08,43.88999938964844,113.22000122070312
2017-05-09,43.5099983215332,112.72000122070312
2017-05-10,43.56999969482422,112.83999633789062
2017-05-11,43.66999816894531,113.04000091552734
2017-05-12,43.59000015258789,112.91000366210938
2017-05-15,43.72999954223633,113.94000244140624
2017-05-16,43.849998474121094,113.79000091552734
2017-05-17,43.93000030517578,113.73999786376952
2017-05-18,43.79999923706055,114.02999877929688
2017-05-19,43.900001525878906,113.69000244140624
2017-05-22,44.18000030517578,114.6999969482422
2017-05-23,44.38999938964844,115.0500030517578
2017-05-24,45.029998779296875,116.05999755859376
2017-05-25,45.40999984741211,117.52999877929688
2017-05-26,45.38999938964844,117.91000366210938
2017-05-30,45.43000030517578,118.01000213623048
2017-05-31,45.470001220703125,116.87000274658205
2017-06-01,45.790000915527344,117.2300033569336
2017-06-02,45.88999938964844,117.66999816894533
2017-06-05,45.9900016784668,117.87999725341795
2017-06-06,45.97999954223633,117.6999969482422
2017-06-07,45.5099983215332,117.0500030517578
2017-06-08,45.130001068115234,115.88999938964844
2017-06-09,45.31999969482422,115.94000244140624
2017-06-12,45.33000183105469,116.2300033569336
2017-06-13,45.029998779296875,116.31999969482422
2017-06-14,45.29999923706055,117.37000274658205
2017-06-15,45.25,117.20999908447266
2017-06-16,45.310001373291016,116.86000061035156
2017-06-19,45.380001068115234,117.29000091552734
2017-06-20,45.61000061035156,117.9499969482422
2017-06-21,45.220001220703125,117.41999816894533
2017-06-22,45.06999969482422,116.1500015258789
2017-06-23,45.25,116.95999908447266
2017-06-26,45.43000030517578,117.12000274658205
2017-06-27,45.04999923706055,115.94000244140624
2017-06-28,45.31999969482422,116.37999725341795
2017-06-29,44.83000183105469,115.18000030517578
2017-06-30,44.849998474121094,115.48999786376952
2017-07-03,44.7599983215332,115.44000244140624
2017-07-05,44.81999969482422,115.3000030517578
2017-07-06,44.400001525878906,115.12999725341795
2017-07-07,44.38999938964844,115.51000213623048
2017-07-10,44.380001068115234,114.2699966430664
2017-07-11,44.33000183105469,113.73999786376952
2017-07-12,44.5099983215332,114.7699966430664
2017-07-13,44.43000030517578,114.0199966430664
2017-07-14,44.68000030517578,114.93000030517578
2017-07-17,44.72999954223633,114.93000030517578
2017-07-18,44.66999816894531,115.01000213623048
2017-07-19,44.83000183105469,115.33999633789062
2017-07-20,44.81999969482422,115.51000213623048
2017-07-21,45.029998779296875,116.62999725341795
2017-07-24,44.84000015258789,116.12999725341795
2017-07-25,45.2400016784668,116.4499969482422
2017-07-26,45.7400016784668,117.19000244140624
2017-07-27,46.119998931884766,117.33999633789062
2017-07-28,46.0099983215332,116.61000061035156
2017-07-31,45.84000015258789,116.61000061035156
2017-08-01,45.70000076293945,115.91999816894533
2017-08-02,45.59000015258789,115.61000061035156
2017-08-03,45.66999816894531,116.3000030517578
2017-08-04,45.5,116.37000274658205
2017-08-07,45.63999938964844,116.95999908447266
2017-08-08,45.599998474121094,116.70999908447266
2017-08-09,45.59000015258789,116.62999725341795
2017-08-10,45.7400016784668,116.37999725341795
2017-08-11,45.59000015258789,116.51000213623048
2017-08-14,45.79999923706055,117.83999633789062
2017-08-15,46.189998626708984,118.97000122070312
2017-08-16,46.20000076293945,119.0999984741211
2017-08-17,45.86000061035156,118.38999938964844
2017-08-18,45.66999816894531,117.5999984741211
2017-08-21,45.68000030517578,118.26000213623048
2017-08-22,45.599998474121094,117.91999816894533
2017-08-23,45.540000915527344,117.29000091552734
2017-08-24,45.40999984741211,116.22000122070312
2017-08-25,45.56999969482422,115.8499984741211
2017-08-28,45.41999816894531,115.54000091552734
2017-08-29,45.45000076293945,115.83999633789062
2017-08-30,45.38999938964844,115.1500015258789
2017-08-31,45.54999923706055,115.7300033569336
2017-09-01,45.779998779296875,115.83999633789062
2017-09-05,45.91999816894531,115.87000274658205
2017-09-06,45.959999084472656,116.3499984741211
2017-09-07,46.279998779296875,116.98999786376952
2017-09-08,46.29999923706055,115.04000091552734
2017-09-11,46.52000045776367,115.69000244140624
2017-09-12,46.720001220703125,115.0
2017-09-13,46.869998931884766,114.4499969482422
2017-09-14,46.11000061035156,114.19000244140624
2017-09-15,46.18000030517578,114.8499984741211
2017-09-18,46.11000061035156,114.98999786376952
2017-09-19,45.97999954223633,114.48999786376952
2017-09-20,45.779998779296875,113.58000183105467
2017-09-21,45.400001525878906,112.8000030517578
2017-09-22,45.4900016784668,111.8499984741211
2017-09-25,45.689998626708984,111.94000244140624
2017-09-26,45.56999969482422,111.80999755859376
2017-09-27,44.63999938964844,111.0999984741211
2017-09-28,44.90999984741211,111.63999938964844
2017-09-29,45.0099983215332,111.43000030517578
2017-10-02,44.79999923706055,109.12000274658205
2017-10-03,45.189998626708984,109.12999725341795
2017-10-04,45.5,109.33999633789062
2017-10-05,45.52000045776367,110.4499969482422
2017-10-06,45.4900016784668,110.4000015258789
2017-10-09,45.40999984741211,110.01000213623048
2017-10-10,45.869998931884766,110.77999877929688
2017-10-11,46.099998474121094,111.51000213623048
2017-10-12,46.11000061035156,112.4499969482422
2017-10-13,46.18000030517578,112.62000274658205
2017-10-16,46.619998931884766,113.56999969482422
2017-10-17,46.52000045776367,112.19000244140624
2017-10-18,46.400001525878906,111.9499969482422
2017-10-19,46.59000015258789,112.66999816894533
2017-10-20,46.380001068115234,111.61000061035156
2017-10-23,46.31999969482422,111.69000244140624
2017-10-24,46.18000030517578,110.75
2017-10-25,46.04999923706055,110.06999969482422
2017-10-26,46.22999954223633,110.7300033569336
2017-10-27,46.06999969482422,110.5999984741211
2017-10-30,45.86000061035156,109.6500015258789
2017-10-31,45.97999954223633,110.2300033569336
2017-11-01,45.79999923706055,110.12999725341795
2017-11-02,45.880001068115234,110.0500030517578
2017-11-03,45.970001220703125,110.22000122070312
2017-11-06,45.470001220703125,109.26000213623048
2017-11-07,45.939998626708984,110.47000122070312
2017-11-08,46.18000030517578,112.0
2017-11-09,46.22999954223633,111.4800033569336
2017-11-10,46.540000915527344,112.75
2017-11-13,46.720001220703125,114.04000091552734
2017-11-14,47.43000030517578,115.76000213623048
2017-11-15,46.810001373291016,115.0999984741211
2017-11-16,46.54999923706055,115.2300033569336
2017-11-17,45.709999084472656,114.68000030517578
2017-11-20,45.459999084472656,114.91000366210938
2017-11-21,45.779998779296875,116.0500030517578
2017-11-22,45.84000015258789,115.08000183105467
2017-11-24,45.880001068115234,115.9000015258789
2017-11-27,45.900001525878906,115.8499984741211
2017-11-28,45.83000183105469,116.7699966430664
2017-11-29,45.5,116.83999633789062
2017-11-30,45.77000045776367,116.5199966430664
2017-12-01,45.970001220703125,116.77999877929688
2017-12-04,46.22999954223633,117.45999908447266
2017-12-05,46.2599983215332,117.58999633789062
2017-12-06,46.45000076293945,118.9000015258789
2017-12-07,45.779998779296875,116.7300033569336
2017-12-08,45.310001373291016,116.56999969482422
2017-12-11,45.33000183105469,117.38999938964844
2017-12-12,45.290000915527344,117.4000015258789
2017-12-13,45.900001525878906,117.8000030517578
2017-12-14,46.029998779296875,118.0199966430664
2017-12-15,46.189998626708984,119.22000122070312
2017-12-18,45.93000030517578,118.0500030517578
2017-12-19,46.130001068115234,118.61000061035156
2017-12-20,46.08000183105469,119.0199966430664
2017-12-21,45.599998474121094,118.26000213623048
2017-12-22,45.59000015258789,118.5999984741211
2017-12-26,45.810001373291016,118.88999938964844
2017-12-27,45.93000030517578,119.3000030517578
2017-12-28,45.720001220703125,119.3499984741211
2017-12-29,45.880001068115234,119.91999816894533
2018-01-02,45.540000915527344,118.05999755859376
2018-01-03,45.439998626708984,117.75
2018-01-04,46.08000183105469,118.33000183105467
2018-01-05,46.06999969482422,118.66999816894533
2018-01-08,46.0,117.98999786376952
2018-01-09,46.22999954223633,118.08000183105467
2018-01-10,46.06999969482422,117.4800033569336
2018-01-11,46.040000915527344,116.87999725341795
2018-01-12,46.150001525878906,117.37999725341795
2018-01-16,46.529998779296875,117.86000061035156
2018-01-17,46.81999969482422,119.18000030517578
2018-01-18,46.880001068115234,119.0500030517578
2018-01-19,47.15999984741211,120.16999816894533
2018-01-22,47.380001068115234,121.51000213623048
2018-01-23,47.45000076293945,121.3000030517578
2018-01-24,47.83000183105469,121.13999938964844
2018-01-25,47.84000015258789,120.9000015258789
2018-01-26,48.529998779296875,121.76000213623048
2018-01-29,47.70000076293945,119.66999816894533
2018-01-30,47.40999984741211,119.88999938964844
2018-01-31,47.59000015258789,120.3000030517578
2018-02-01,47.45000076293945,120.3000030517578
2018-02-02,46.72999954223633,118.66999816894533
2018-02-05,44.88999938964844,114.45999908447266
2018-02-06,44.66999816894531,113.55999755859376
2018-02-07,44.560001373291016,113.5
2018-02-08,43.099998474121094,110.1500015258789
2018-02-09,43.130001068115234,111.18000030517578
2018-02-12,43.970001220703125,111.93000030517578
2018-02-13,44.189998626708984,112.13999938964844
2018-02-14,44.099998474121094,109.11000061035156
2018-02-15,44.779998779296875,110.97000122070312
2018-02-16,44.97999954223633,111.05999755859376
2018-02-20,43.9900016784668,109.4800033569336
2018-02-21,43.34000015258789,108.0
2018-02-22,43.52000045776367,109.26000213623048
2018-02-23,44.040000915527344,109.68000030517578
2018-02-26,44.029998779296875,110.94000244140624
2018-02-27,43.619998931884766,110.88999938964844
2018-02-28,43.220001220703125,109.7300033569336
2018-03-01,43.43000030517578,108.12000274658205
